radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,250,20,29757,38694913,62,39.244999,51.690613,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1211432,79,39.268959,51.665296,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,1215542,174,39.215406,51.682438,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1212813,432,39.262301,51.682844,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1209713,382,39.289718,51.678903,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,373402,374,39.299578,51.670431,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,40695,376,39.257151,51.676393,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,373403,410,39.299578,51.670431,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,1323676,479,39.288564,51.679276,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,40275,353,39.2549,51.674558,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,33685531,478,39.291272,51.674647,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,40685,31,39.291594,51.654522,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1213330,199,39.278487,51.660844,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,45111,134,39.277374,51.661183,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1214762,292,39.249919,51.666411,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1213650,54,39.264002,51.684375,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1213653,54,39.264584,51.683919,0,1,1,1458834358,1458834358,
UMTS,250,20,29759,1213761,351,39.246195,51.617132,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1215551,142,39.255997,51.66982,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,37749840,142,39.257685,51.670611,0,1,1,1458834358,1458834358,
UMTS,250,20,29760,40805,430,39.182945,51.741236,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1421980,191,39.265062,51.681653,0,1,1,1458834358,1458834358,
UMTS,250,20,29762,1214421,173,39.153826,51.656203,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1211581,,39.202901,51.660922,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1210024,243,39.13738,51.657998,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1210072,113,39.186643,51.655478,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1213681,228,39.164023,51.638591,148,3,1,1458834359,1461315096,-73
UMTS,250,20,29762,1211462,300,39.157728,51.641406,527,16,1,1458834359,1461315096,-66
UMTS,250,20,29763,1210517,241,39.169057,51.636593,195,8,1,1458834359,1461315096,-85
UMTS,250,20,29763,1212791,136,39.161295,51.664016,0,1,1,1458834359,1458834359,
UMTS,250,20,29764,1209952,,39.178301,51.685649,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1214001,337,39.140698,51.644878,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1212780,309,39.175914,51.702597,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1211570,,39.152581,51.690062,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1211451,,39.182654,51.696883,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1214502,125,39.183767,51.688283,0,1,1,1458834360,1458834360,
UMTS,250,20,29763,1215244,,39.18184,51.703334,0,1,1,1458834359,1458834359,
UMTS,250,20,29764,1214507,,39.177825,51.686357,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1210494,289,39.196454,51.699468,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1210010,0,39.164077,51.683597,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1209909,,39.160411,51.664776,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,40844,234,39.197513,51.69545,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1215239,261,39.184519,51.700567,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1209871,426,39.240889,51.691524,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,40033,189,39.173566,51.694827,0,1,1,1458834360,1458834360,
UMTS,250,20,29763,1215011,,39.170922,51.667772,0,1,1,1458834359,1458834359,
UMTS,250,20,29764,1212910,,39.166742,51.683218,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1210490,234,39.197688,51.695664,0,1,1,1458834360,1458834360,
UMTS,250,20,29757,40692,54,39.26711,51.685245,0,1,1,1458834355,1458834355,
UMTS,250,20,29753,1213889,313,39.177518,51.6339,471,16,1,1458834354,1461315096,-61
UMTS,250,20,29753,1215073,,39.188666,51.635938,0,1,1,1458834354,1458834354,
UMTS,250,20,29756,1209803,379,39.273751,51.718728,0,1,1,1458834355,1458834355,
UMTS,250,20,29754,1212150,,39.241193,51.664364,0,1,1,1458834354,1458834354,
UMTS,250,20,29754,1212069,9,39.189252,51.669791,282,2,1,1458834354,1463386020,
UMTS,250,20,29756,1212809,433,39.26117,51.681375,0,1,1,1458834355,1458834355,
UMTS,250,20,29753,1215032,39,39.230958,51.627492,288,8,1,1458834354,1461315098,-46
UMTS,250,20,29753,1215033,46,39.239766,51.622828,636,22,1,1458834354,1461315100,-65
UMTS,250,20,29754,1209819,165,39.155653,51.672153,0,1,1,1458834354,1458834354,
UMTS,250,20,29757,45195,55,39.262616,51.685748,0,1,1,1458834355,1458834355,
UMTS,250,20,29753,1215864,168,39.218823,51.635054,4823,14,1,1458834354,1461315097,-82
UMTS,250,20,29754,40343,36,39.186816,51.662918,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1211532,,39.235935,51.639971,0,1,1,1458834354,1458834354,
UMTS,250,20,29754,1209665,,39.201138,51.663722,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1210860,113,39.19109,51.652849,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1215029,39,39.230252,51.628563,579,9,1,1458834354,1461315098,-62
UMTS,250,20,29756,1212120,337,39.27452,51.73667,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,275100,54,39.22292,51.687935,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1215193,445,39.260377,51.686654,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209784,378,39.253618,51.673002,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209710,382,39.287678,51.679325,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,373403,432,39.26039,51.680255,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,373399,158,39.276001,51.682939,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,373405,410,39.286333,51.676309,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1212814,,39.256702,51.676312,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,275097,166,39.276446,51.682943,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1213781,354,39.25092,51.669741,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1210470,158,39.272201,51.684088,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1215200,415,39.300502,51.678114,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1213099,479,39.295114,51.677839,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,275088,158,39.266735,51.685666,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1210472,159,39.268454,51.692361,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1213332,191,39.280893,51.681707,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209872,424,39.251923,51.688912,0,1,1,1458834356,1458834356,
UMTS,250,20,29758,1210261,30,39.286008,51.663121,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1210471,166,39.271614,51.684155,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,41862,409,39.306969,51.646592,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1212809,433,39.262838,51.683431,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,45116,134,39.275797,51.660322,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,40681,31,39.294589,51.653074,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,1323675,433,39.26498,51.679828,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1209849,,39.265551,51.639538,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1210263,,39.271348,51.652674,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,1323673,479,39.285749,51.680561,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,33685528,478,39.276598,51.676799,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1209779,376,39.255842,51.675452,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,37749840,479,39.284721,51.680796,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1213102,479,39.299901,51.678239,735,6,1,1458834358,1461315136,-54
UMTS,250,20,29758,1209784,378,39.253637,51.672844,0,1,1,1458834357,1458834357,
UMTS,250,20,29759,40642,399,39.257766,51.622714,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1215549,,39.264059,51.646292,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1214524,,39.266695,51.64308,0,1,1,1458834358,1458834358,
UMTS,250,20,29760,40802,429,39.182841,51.74096,0,1,1,1458834358,1458834358,
UMTS,250,20,29759,1213841,,39.25476,51.616322,0,1,1,1458834358,1458834358,
UMTS,250,20,29759,1213659,493,39.246267,51.616824,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1213332,191,39.282254,51.681328,0,1,1,1458834358,1458834358,
UMTS,250,20,29762,1213793,237,39.153287,51.655886,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1214509,306,39.137671,51.651891,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1214419,172,39.153048,51.65607,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1213684,,39.164735,51.638328,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1213700,26,39.184119,51.663021,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,40865,136,39.150463,51.664846,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,40343,32,39.183497,51.664319,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1212794,136,39.161295,51.664016,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1213794,236,39.153333,51.656212,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1214511,,39.136259,51.650096,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1210021,243,39.137535,51.658337,0,1,1,1458834359,1458834359,
UMTS,250,20,29764,1214499,125,39.183858,51.686092,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1210090,,39.191435,51.687657,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,45436,234,39.177732,51.694968,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1211542,,39.174079,51.678357,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1211450,234,39.194268,51.697402,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,40031,233,39.181847,51.69512,0,1,1,1458834359,1458834359,
UMTS,250,20,29764,1210961,,39.181025,51.701412,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1214506,,39.179025,51.680568,0,1,1,1458834360,1458834360,
UMTS,250,20,29763,1213984,,39.183865,51.66267,0,1,1,1458834359,1458834359,
UMTS,250,20,29750,1215254,,39.170434,51.706635,0,1,1,1458834353,1458834353,
UMTS,250,20,29756,1210111,306,39.264583,51.73948,0,1,1,1458834355,1458834355,
UMTS,250,20,29754,1213669,,39.175734,51.716605,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1210174,484,39.228006,51.632231,486,13,1,1458834354,1461315098,-76
UMTS,250,20,29753,1211531,416,39.228665,51.636734,0,1,1,1458834354,1458834354,
UMTS,250,20,29757,40844,320,39.20901,51.693218,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,40694,54,39.268022,51.685015,0,1,1,1458834355,1458834355,
UMTS,250,20,29756,1212810,432,39.260753,51.680713,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,40436,443,39.23394,51.692119,0,1,1,1458834355,1458834355,
UMTS,250,20,29756,1210099,474,39.275705,51.712308,0,1,1,1458834355,1458834355,
UMTS,250,20,29753,1211502,427,39.176082,51.627445,0,1,1,1458834354,1458834354,
UMTS,250,20,29754,1212076,13,39.191758,51.666545,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1210191,344,39.225699,51.633131,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1215861,168,39.215422,51.636518,0,1,1,1458834354,1458834354,
UMTS,250,20,29753,1211581,,39.200971,51.643417,0,1,1,1458834354,1458834354,
UMTS,250,20,29757,1210259,31,39.303685,51.647729,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1213104,478,39.292096,51.675799,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209971,194,39.198496,51.695888,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1213652,47,39.266278,51.689304,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209972,,39.202394,51.693619,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,373401,166,39.275016,51.683216,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1213754,62,39.271483,51.696518,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1213329,191,39.280388,51.681786,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1213100,477,39.301307,51.667158,793,22,1,1458834356,1461315136,-54
UMTS,250,20,29757,1215192,,39.235474,51.691613,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1210473,158,39.272556,51.68378,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209711,374,39.300435,51.664335,1368,5,1,1458834355,1461315136,-73
UMTS,250,20,29757,1213653,54,39.263242,51.683412,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1215194,,39.215806,51.679927,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209780,377,39.253945,51.673808,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,275099,479,39.296953,51.679379,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1212809,433,39.259887,51.685353,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1210489,217,39.207121,51.693025,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1212813,432,39.260076,51.679582,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,1209709,,39.285097,51.688347,0,1,1,1458834355,1458834355,
UMTS,250,20,29757,1209970,192,39.206087,51.691616,0,1,1,1458834356,1458834356,
UMTS,250,20,29757,373404,382,39.269162,51.681189,0,1,1,1458834355,1458834355,
UMTS,250,20,29758,1210182,272,39.250806,51.665625,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,38686979,62,39.258577,51.697881,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,40686,31,39.285536,51.657363,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1212812,433,39.262835,51.683342,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1209782,376,39.256866,51.676515,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,1323678,410,39.300717,51.67806,0,1,1,1458834357,1458834357,
UMTS,250,20,29757,1215463,86,39.285579,51.679181,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1212810,432,39.261775,51.681826,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1213331,198,39.256909,51.669021,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1210470,158,39.272448,51.683991,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,45725,134,39.272131,51.663477,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1213104,478,39.291141,51.67375,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,40611,135,39.267898,51.665501,0,1,1,1458834357,1458834357,
UMTS,250,20,29758,1421981,47,39.26405,51.685456,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1215552,,39.269201,51.66481,0,1,1,1458834358,1458834358,
UMTS,250,20,29760,1209763,359,39.201353,51.725915,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,33816603,54,39.262715,51.683238,0,1,1,1458834358,1458834358,
UMTS,250,20,29759,1210221,502,39.237382,51.614259,0,1,1,1458834358,1458834358,
UMTS,250,20,29759,1210220,501,39.244783,51.615914,0,1,1,1458834358,1458834358,
UMTS,250,20,29759,1210222,503,39.236311,51.61976,0,1,1,1458834358,1458834358,
UMTS,250,20,29758,1213780,352,39.260059,51.669271,418,2,1,1458834358,1462659289,
UMTS,250,20,29758,1213931,454,39.285802,51.641435,0,1,1,1458834358,1458834358,
UMTS,250,20,29762,1214004,337,39.144002,51.644691,326,12,1,1458834359,1461315068,-62
UMTS,250,20,29762,1211464,,39.149882,51.644756,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,40284,138,39.164773,51.669499,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1209750,,39.181747,51.705105,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1214420,171,39.154323,51.65619,0,1,1,1458834359,1458834359,
UMTS,250,20,29763,1210511,241,39.169229,51.63654,179,3,1,1458834359,1461315096,-85
UMTS,250,20,29762,1209690,,39.139028,51.644767,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1211463,301,39.172067,51.635631,1283,24,1,1458834359,1461315096,-66
UMTS,250,20,29762,1214514,304,39.137671,51.651891,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1210241,,39.149119,51.647097,52,2,1,1458834359,1459322277,
UMTS,250,20,29763,1211549,72,39.168366,51.666521,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,1213789,235,39.152862,51.655757,0,1,1,1458834359,1458834359,
UMTS,250,20,29762,275102,243,39.137518,51.658628,0,1,1,1458834359,1458834359,
UMTS,250,20,29764,1209913,188,39.183811,51.692773,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,40036,211,39.160386,51.694209,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,275100,261,39.183658,51.698187,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1214503,123,39.184512,51.683943,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,45132,165,39.157461,51.671639,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1211453,234,39.198125,51.695576,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1214952,220,39.218956,51.69377,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1210963,289,39.195912,51.701,107,2,1,1458834360,1460103199,
UMTS,250,20,29764,1215500,328,39.196077,51.702427,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1210964,288,39.179676,51.702686,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,40481,323,39.136351,51.695855,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,45433,189,39.181487,51.695199,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,45061,385,39.157427,51.69474,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,45785,211,39.156954,51.696446,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1209820,,39.158126,51.671504,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1209972,193,39.208839,51.692258,0,1,1,1458834360,1458834360,
UMTS,250,20,29764,1211449,232,39.182524,51.699956,0,1,1,1458834360,1458834360,
GSM,250,1,2700,1215,,39.26137,51.684791,0,1,1,1458841616,1458841616,
GSM,250,1,2700,1164,,39.258152,51.624445,332,2,1,1458841616,1464599160,
GSM,250,1,2700,1212,,39.271292,51.684207,0,1,1,1458841616,1458841616,
GSM,250,1,2700,1162,,39.256223,51.635719,0,1,1,1458841616,1458841616,
GSM,250,1,2700,1214,,39.24574,51.701772,0,1,1,1458841616,1458841616,
GSM,250,1,2700,1216,,39.240378,51.700384,0,1,1,1458841616,1458841616,
GSM,250,1,2700,1166,,39.215725,51.634724,824,2,1,1458841616,1464599160,
GSM,250,1,2700,1211,,39.271699,51.696896,0,1,1,1458841616,1458841616,
UMTS,250,2,15926,23672020,390,39.259915,51.688514,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,40522,,39.257837,51.69749,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672092,84,39.25478,51.696106,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670881,394,39.261846,51.686705,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672089,84,39.254341,51.695431,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670617,388,39.282299,51.684042,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672093,68,39.255282,51.695716,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672017,390,39.260244,51.688525,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672087,68,39.254978,51.694995,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672095,84,39.254437,51.6941,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672023,390,39.260435,51.688102,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672024,398,39.262761,51.686172,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670882,402,39.264464,51.687385,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670670,348,39.256061,51.697637,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670620,388,39.279555,51.685893,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672953,342,39.267027,51.69047,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,45191,,39.260573,51.689676,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670879,402,39.261996,51.689975,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23672090,68,39.256255,51.697217,0,1,1,1458843703,1458843703,
UMTS,250,2,15926,23670878,394,39.266937,51.685074,0,1,1,1458843703,1458843703,
GSM,250,2,3600,40148,,39.199499,51.684817,1384,35,1,1458863636,1471630088,-88
GSM,250,2,3600,40234,,39.197435,51.663047,348,10,1,1458863637,1468455306,-81
GSM,250,2,3600,40254,,39.244093,51.685614,2840,12,1,1458863637,1468533259,-80
GSM,250,2,3600,40136,,39.200439,51.667191,548,22,1,1458863636,1468367451,-72
GSM,250,2,3600,40245,,39.209796,51.64753,0,1,1,1458863637,1458863637,
GSM,250,2,3600,40246,,39.202082,51.658759,0,1,1,1458863637,1458863637,
GSM,250,2,3600,40125,,39.212957,51.674043,227,12,1,1458863636,1468455305,-68
GSM,250,2,3600,40213,,39.205084,51.668267,843,20,1,1458863637,1468455305,-83
GSM,250,2,3600,46445,,39.210777,51.643652,0,1,1,1458863638,1458863638,
GSM,250,2,3600,40331,,39.175839,51.65355,0,1,1,1458863637,1458863637,
GSM,250,2,3600,45136,,39.164878,51.669486,374,15,1,1458863638,1467137520,-77
GSM,250,2,3600,41035,,39.198095,51.667882,398,14,1,1458863637,1468367451,-76
GSM,250,2,3600,40354,,39.186722,51.659182,0,1,1,1458863637,1458863637,
GSM,250,2,3600,45222,,39.176448,51.624706,0,1,1,1458863638,1458863638,
GSM,250,2,3601,81,,39.200425,51.726633,748,15,1,1458863638,1468606268,-93
GSM,250,2,3601,40054,,39.142744,51.710096,61,3,1,1458863638,1475939373,
GSM,250,2,3601,40033,,39.152623,51.699913,2295,40,1,1458863638,1468511561,-91
GSM,250,2,3601,40525,,39.226139,51.714043,0,1,1,1458863638,1458863638,
GSM,250,2,3601,40544,,39.229267,51.703447,583,3,1,1458863639,1468455307,-95
GSM,250,2,3601,40911,,39.139107,51.68847,0,1,1,1458863640,1458863640,
GSM,250,2,3601,45037,,39.159865,51.713056,0,1,1,1458863640,1458863640,
GSM,250,2,3601,40953,,39.205511,51.726271,569,18,1,1458863640,1468606268,-81
GSM,250,2,3601,40956,,39.207159,51.726204,611,27,1,1458863640,1468606268,-79
GSM,250,2,3601,40891,,39.149612,51.703816,934,65,1,1458863639,1475939373,-78
